date,Month,Year,Region,Commodity,Tenklbs
1/8/2020,1,2020,Arizona,Kale Greens,4
1/8/2020,1,2020,Arizona,"Lettuce, Iceberg",7
1/8/2020,1,2020,Arizona,Parsley,0
1/8/2020,1,2020,Arizona,Beets,0
1/8/2020,1,2020,Arizona,Broccoli,55
1/8/2020,1,2020,Arizona,Brussels Sprouts,2
1/8/2020,1,2020,Arizona,Cabbage,17
1/8/2020,1,2020,Arizona,Cauliflower,79
1/8/2020,1,2020,Arizona,Celery,132
1/8/2020,1,2020,Arizona,Chinese Cabbage,1
1/8/2020,1,2020,Arizona,Endive,1
1/8/2020,1,2020,Arizona,Escarole,1
1/8/2020,1,2020,Arizona,Frisee,0
1/8/2020,1,2020,Arizona,Kale Greens,5
1/8/2020,1,2020,Arizona,Kohlrabi,0
1/8/2020,1,2020,Arizona,"Lettuce, Boston",8
1/8/2020,1,2020,Arizona,"Lettuce, Green Leaf",88
1/8/2020,1,2020,Arizona,"Lettuce, Iceberg",594
1/8/2020,1,2020,Arizona,"Lettuce, Processed",318
1/8/2020,1,2020,Arizona,"Lettuce, Red Leaf",16
1/8/2020,1,2020,Arizona,"Lettuce, Romaine",587
1/8/2020,1,2020,Arizona,Misc Asian,1
1/8/2020,1,2020,Arizona,Parsley,3
1/8/2020,1,2020,Arizona,Radicchio,0
1/8/2020,1,2020,Arizona,Radishes,0
1/8/2020,1,2020,Arizona,Spinach,54
1/8/2020,1,2020,Arizona,Swiss Chard,0
1/8/2020,1,2020,Arizona,Misc Herbs,2
1/8/2020,1,2020,Arizona,Misc Herbs,16
1/8/2020,1,2020,Mexico-Texas,Garlic,0
1/8/2020,1,2020,Midatlantic,Apples,60
1/8/2020,1,2020,New York,Onions Dry,144
1/8/2020,1,2020,New York,Cabbage,68
1/8/2020,1,2020,Other,Potatoes,68
1/8/2020,1,2020,Other,"Peppers, Other",40
1/8/2020,1,2020,Other,Sweet Potatoes,74
1/8/2020,1,2020,Texas,Beets,2
1/8/2020,1,2020,Texas,Cabbage,59
1/8/2020,1,2020,Texas,Celery,0
1/8/2020,1,2020,Texas,Collard Greens,2
1/8/2020,1,2020,Texas,Dandelion Greens,0
1/8/2020,1,2020,Texas,Grapefruit,124
1/8/2020,1,2020,Texas,Kale Greens,6
1/8/2020,1,2020,Texas,Kohlrabi,0
1/8/2020,1,2020,Texas,Misc Herbs,12
1/8/2020,1,2020,Texas,Mustard,0
1/8/2020,1,2020,Texas,Oranges,62
1/8/2020,1,2020,Texas,Parsley,4
1/8/2020,1,2020,Texas,Radishes,1
1/8/2020,1,2020,Texas,Spinach,1
1/8/2020,1,2020,Texas,Swiss Chard,1
1/8/2020,1,2020,Texas,Turnip Tops Greens,0
1/8/2020,1,2020,Texas,Cabbage,3
1/8/2020,1,2020,California,Carrots,305
1/8/2020,1,2020,California,Grapes,101
1/8/2020,1,2020,California,Blackberries,0
1/8/2020,1,2020,California,Brussels Sprouts,16
1/8/2020,1,2020,California,Endive,0
1/8/2020,1,2020,California,Escarole,0
1/8/2020,1,2020,California,Kale Greens,0
1/8/2020,1,2020,California,Onions Green,2
1/8/2020,1,2020,California,Spinach,0
1/8/2020,1,2020,California,Strawberries,1
1/8/2020,1,2020,California,Grapes,4
1/8/2020,1,2020,California,Blackberries,1
1/8/2020,1,2020,California,Brussels Sprouts,10
1/8/2020,1,2020,California,Celery,115
1/8/2020,1,2020,California,Spinach,2
1/8/2020,1,2020,California,Strawberries,22
1/8/2020,1,2020,California,Broccoli,16
1/8/2020,1,2020,California,Brussels Sprouts,1
1/8/2020,1,2020,California,Cabbage,12
1/8/2020,1,2020,California,Cauliflower,19
1/8/2020,1,2020,California,Chinese Cabbage,10
1/8/2020,1,2020,California,Kale Greens,2
1/8/2020,1,2020,California,"Lettuce, Green Leaf",4
1/8/2020,1,2020,California,"Lettuce, Iceberg",105
1/8/2020,1,2020,California,"Lettuce, Red Leaf",1
1/8/2020,1,2020,California,"Lettuce, Romaine",59
1/8/2020,1,2020,California,Parsley,4
1/8/2020,1,2020,California,Spinach,0
1/8/2020,1,2020,California,Artichokes,8
1/8/2020,1,2020,California,Broccoli,20
1/8/2020,1,2020,California,Cabbage,2
1/8/2020,1,2020,California,Cauliflower,29
1/8/2020,1,2020,California,Celery,59
1/8/2020,1,2020,California,Endive,1
1/8/2020,1,2020,California,Escarole,1
1/8/2020,1,2020,California,"Lettuce, Boston",2
1/8/2020,1,2020,California,"Lettuce, Green Leaf",11
1/8/2020,1,2020,California,"Lettuce, Iceberg",11
1/8/2020,1,2020,California,"Lettuce, Red Leaf",3
1/8/2020,1,2020,California,"Lettuce, Romaine",54
1/8/2020,1,2020,California,Spinach,15
1/8/2020,1,2020,California,Artichokes,12
1/8/2020,1,2020,California,Brussels Sprouts,1
1/8/2020,1,2020,California,Cabbage,23
1/8/2020,1,2020,California,Celery,319
1/8/2020,1,2020,California,Chinese Cabbage,0
1/8/2020,1,2020,California,Endive,0
1/8/2020,1,2020,California,Escarole,0
1/8/2020,1,2020,California,Kale Greens,6
1/8/2020,1,2020,California,"Lettuce, Green Leaf",2
1/8/2020,1,2020,California,"Lettuce, Red Leaf",2
1/8/2020,1,2020,California,"Lettuce, Romaine",10
1/8/2020,1,2020,California,Parsley,5
1/8/2020,1,2020,California,Radishes,20
1/8/2020,1,2020,California,Spinach,3
1/8/2020,1,2020,California,Strawberries,91
1/8/2020,1,2020,California,Broccoli,9
1/8/2020,1,2020,California,Artichokes,1
1/8/2020,1,2020,California,Beets,0
1/8/2020,1,2020,California,Chinese Cabbage,0
1/8/2020,1,2020,California,Broccoli,34
1/8/2020,1,2020,California,Cauliflower,36
1/8/2020,1,2020,California,Chinese Cabbage,13
1/8/2020,1,2020,California,Misc Asian,11
1/8/2020,1,2020,California,Misc Herbs,6
1/8/2020,1,2020,California,Parsley,2
1/8/2020,1,2020,California,Peas Green,0
1/8/2020,1,2020,California,Misc Asian,1
1/8/2020,1,2020,California,Misc Herbs,2
1/8/2020,1,2020,California,Misc Herbs,1
1/8/2020,1,2020,California,"Peppers, Bell Type",25
1/8/2020,1,2020,California,Blackberries,2
1/8/2020,1,2020,Florida,Beans,63
1/8/2020,1,2020,Florida,Broccoli,3
1/8/2020,1,2020,Florida,Cabbage,134
1/8/2020,1,2020,Florida,Celery,46
1/8/2020,1,2020,Florida,"Corn, Sweet",85
1/8/2020,1,2020,Florida,Cucumbers,11
1/8/2020,1,2020,Florida,Eggplant,17
1/8/2020,1,2020,Florida,Endive,0
1/8/2020,1,2020,Florida,Escarole,1
1/8/2020,1,2020,Florida,"Lettuce, Boston",0
1/8/2020,1,2020,Florida,"Lettuce, Green Leaf",1
1/8/2020,1,2020,Florida,"Lettuce, Iceberg",13
1/8/2020,1,2020,Florida,"Lettuce, Red Leaf",0
1/8/2020,1,2020,Florida,"Lettuce, Romaine",5
1/8/2020,1,2020,Florida,Misc Herbs,0
1/8/2020,1,2020,Florida,Parsley,1
1/8/2020,1,2020,Florida,"Peppers, Bell Type",140
1/8/2020,1,2020,Florida,"Peppers, Other",10
1/8/2020,1,2020,Florida,Radishes,15
1/8/2020,1,2020,Florida,Squash,39
1/8/2020,1,2020,Florida,Strawberries,119
1/8/2020,1,2020,Florida,Tomatoes,213
1/8/2020,1,2020,Florida,"Tomatoes, Cherry",7
1/8/2020,1,2020,Florida,"Tomatoes, Grape Type",14
1/8/2020,1,2020,Florida,"Tomatoes, Plum Type",68
1/8/2020,1,2020,Florida,Avocados,7
1/8/2020,1,2020,Great Lakes,Onions Dry,21
1/8/2020,1,2020,Great Lakes,Potatoes,81
1/8/2020,1,2020,Great Lakes,Potatoes,17
1/8/2020,1,2020,Mexico-Arizona,Beets,0
1/8/2020,1,2020,Mexico-Arizona,Blackberries,1
1/8/2020,1,2020,Mexico-Arizona,Blueberries,2
1/8/2020,1,2020,Mexico-Arizona,Broccoli,23
1/8/2020,1,2020,Mexico-Arizona,Cabbage,9
1/8/2020,1,2020,Mexico-Arizona,Carrots,0
1/8/2020,1,2020,Mexico-Arizona,Cauliflower,4
1/8/2020,1,2020,Mexico-Arizona,Celery,18
1/8/2020,1,2020,Mexico-Arizona,Kale Greens,0
1/8/2020,1,2020,Mexico-Arizona,"Lettuce, Iceberg",25
1/8/2020,1,2020,Mexico-Arizona,"Lettuce, Romaine",4
1/8/2020,1,2020,Mexico-Arizona,Misc Herbs,3
1/8/2020,1,2020,Mexico-Arizona,Onions Green,26
1/8/2020,1,2020,Mexico-Arizona,Parsley,3
1/8/2020,1,2020,Mexico-Arizona,Radishes,9
1/8/2020,1,2020,Mexico-Arizona,Spinach,7
1/8/2020,1,2020,Mexico-Arizona,Avocados,4
1/8/2020,1,2020,Mexico-Arizona,Bananas,8
1/8/2020,1,2020,Mexico-Arizona,Beans,47
1/8/2020,1,2020,Mexico-Arizona,Broccoli,4
1/8/2020,1,2020,Mexico-Arizona,Cabbage,3
1/8/2020,1,2020,Southeast,Sweet Potatoes,451
1/8/2020,1,2020,Mexico-Arizona,Carrots,4
1/8/2020,1,2020,Mexico-Arizona,Cauliflower,0
1/8/2020,1,2020,Mexico-Arizona,Celery,0
1/8/2020,1,2020,Mexico-Arizona,"Corn, Sweet",95
1/8/2020,1,2020,Mexico-Arizona,Cucumbers,458
1/8/2020,1,2020,Mexico-Arizona,Edible Flowers,0
1/8/2020,1,2020,Mexico-Arizona,Eggplant,76
1/8/2020,1,2020,Mexico-Arizona,Grapefruit,3
1/8/2020,1,2020,Mexico-Arizona,Honeydews,32
1/8/2020,1,2020,Mexico-Arizona,Misc Asian,19
1/8/2020,1,2020,Mexico-Arizona,Misc Herbs,1
1/8/2020,1,2020,Mexico-Arizona,Misc Tropical,8
1/8/2020,1,2020,Mexico-Arizona,Oranges,30
1/8/2020,1,2020,Mexico-Arizona,Peas Green,11
1/8/2020,1,2020,Mexico-Arizona,"Peppers, Bell Type",450
1/8/2020,1,2020,Mexico-Arizona,"Peppers, Other",174
1/8/2020,1,2020,Mexico-Arizona,Pumpkins,16
1/8/2020,1,2020,Mexico-Arizona,Radishes,0
1/8/2020,1,2020,Mexico-Arizona,Spinach,0
1/8/2020,1,2020,Mexico-Arizona,Squash,372
1/8/2020,1,2020,Mexico-Arizona,Tangerines,12
1/8/2020,1,2020,Mexico-Arizona,Tomatoes,211
1/8/2020,1,2020,Mexico-Arizona,"Tomatoes, Cherry",4
1/8/2020,1,2020,Mexico-Arizona,"Tomatoes, Grape Type",75
1/8/2020,1,2020,Mexico-Arizona,"Tomatoes, Plum Type",340
1/8/2020,1,2020,Mexico-Arizona,"Watermelons, Seedless",157
1/8/2020,1,2020,Mexico-California,Artichokes,7
1/8/2020,1,2020,Mexico-California,Asparagus,22
1/8/2020,1,2020,Mexico-California,Beets,3
1/8/2020,1,2020,Mexico-California,Broccoli,55
1/8/2020,1,2020,Mexico-California,Brussels Sprouts,30
1/8/2020,1,2020,Mexico-California,Cabbage,4
1/8/2020,1,2020,Mexico-California,Carrots,2
1/8/2020,1,2020,Mexico-California,Cauliflower,8
1/8/2020,1,2020,Mexico-California,Celery,23
1/8/2020,1,2020,Mexico-California,Chinese Cabbage,1
1/8/2020,1,2020,Mexico-California,Kale Greens,18
1/8/2020,1,2020,Mexico-California,"Lettuce, Iceberg",18
1/8/2020,1,2020,Mexico-California,"Lettuce, Romaine",11
1/8/2020,1,2020,Mexico-California,Misc Asian,2
1/8/2020,1,2020,Mexico-California,Misc Herbs,15
1/8/2020,1,2020,Mexico-California,Olives,0
1/8/2020,1,2020,Mexico-California,Onions Green,135
1/8/2020,1,2020,Mexico-California,Parsley,10
1/8/2020,1,2020,Mexico-California,Radishes,26
1/8/2020,1,2020,Mexico-California,Spinach,7
1/8/2020,1,2020,Mexico-California,Swiss Chard,1
1/8/2020,1,2020,Mexico-California,Bananas,9
1/8/2020,1,2020,Mexico-California,Beans,8
1/8/2020,1,2020,Mexico-California,Beets,2
1/8/2020,1,2020,Mexico-California,Blackberries,5
1/8/2020,1,2020,Mexico-California,Blueberries,1
1/8/2020,1,2020,Mexico-California,Brussels Sprouts,7
1/8/2020,1,2020,Mexico-California,Cabbage,4
1/8/2020,1,2020,Mexico-California,Cactus Leaf (nopales),10
1/8/2020,1,2020,Mexico-California,Cactus Pears,0
1/8/2020,1,2020,Mexico-California,Carrots,3
1/8/2020,1,2020,Mexico-California,Cauliflower,0
1/8/2020,1,2020,Mexico-California,Celery,3
1/8/2020,1,2020,Mexico-California,"Corn, Sweet",6
1/8/2020,1,2020,Mexico-California,Cucumbers,19
1/8/2020,1,2020,Mexico-California,Eggplant,1
1/8/2020,1,2020,Mexico-California,"Lettuce, Iceberg",2
1/8/2020,1,2020,Mexico-California,Limes,49
1/8/2020,1,2020,Mexico-California,Misc Asian,23
1/8/2020,1,2020,Mexico-California,Misc Herbs,12
1/8/2020,1,2020,Mexico-California,Misc Tropical,61
1/8/2020,1,2020,Mexico-California,Mixed and Misc Melons,1
1/8/2020,1,2020,Mexico-California,Mushrooms,0
1/8/2020,1,2020,Mexico-California,Mustard,0
1/8/2020,1,2020,Mexico-California,Onions Green,4
1/8/2020,1,2020,Mexico-California,Papaya,18
1/8/2020,1,2020,Mexico-California,Parsley,1
1/8/2020,1,2020,Mexico-California,Peas Green,10
1/8/2020,1,2020,Mexico-California,"Peppers, Bell Type",75
1/8/2020,1,2020,Mexico-California,Pineapples,2
1/8/2020,1,2020,Mexico-California,Pumpkins,1
1/8/2020,1,2020,Mexico-California,Radishes,8
1/8/2020,1,2020,Mexico-California,Raspberries,9
1/8/2020,1,2020,Mexico-California,Spinach,1
1/8/2020,1,2020,Mexico-California,Squash,22
1/8/2020,1,2020,Mexico-California,Strawberries,32
1/8/2020,1,2020,Mexico-California,Tomatoes,36
1/8/2020,1,2020,Mexico-California,"Tomatoes, Cherry",4
1/8/2020,1,2020,Mexico-California,"Tomatoes, Grape Type",4
1/8/2020,1,2020,Mexico-California,"Tomatoes, Plum Type",70
1/8/2020,1,2020,Mexico-California,Watermelons,4
1/8/2020,1,2020,Mexico-NewMexico,"Corn, Sweet",0
1/8/2020,1,2020,Mexico-NewMexico,"Peppers, Other",140
1/8/2020,1,2020,Mexico-Texas,Beets,4
1/8/2020,1,2020,Mexico-Texas,"Corn, Sweet",0
1/8/2020,1,2020,Mexico-Texas,Bananas,2
1/8/2020,1,2020,Mexico-Texas,Carrots,0
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",3
1/8/2020,1,2020,Mexico-Texas,Avocados,307
1/8/2020,1,2020,Mexico-Texas,Bananas,8
1/8/2020,1,2020,Mexico-Texas,Blackberries,17
1/8/2020,1,2020,Mexico-Texas,Blueberries,17
1/8/2020,1,2020,Mexico-Texas,Broccoli,30
1/8/2020,1,2020,Mexico-Texas,Cabbage,5
1/8/2020,1,2020,Mexico-Texas,Carrots,4
1/8/2020,1,2020,Mexico-Texas,Cauliflower,4
1/8/2020,1,2020,Mexico-Texas,Celery,2
1/8/2020,1,2020,Mexico-Texas,Cucumbers,10
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Iceberg",69
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Other",40
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Romaine",32
1/8/2020,1,2020,Mexico-Texas,Mushrooms,14
1/8/2020,1,2020,Mexico-Texas,"Peppers, Bell Type",65
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",11
1/8/2020,1,2020,Mexico-Texas,Raspberries,12
1/8/2020,1,2020,Mexico-Texas,Tomatoes,207
1/8/2020,1,2020,Mexico-Texas,"Tomatoes, Cherry",0
1/8/2020,1,2020,Mexico-Texas,Avocados,465
1/8/2020,1,2020,Mexico-Texas,Bananas,20
1/8/2020,1,2020,Mexico-Texas,Beans,15
1/8/2020,1,2020,Mexico-Texas,Beets,0
1/8/2020,1,2020,Mexico-Texas,Blackberries,31
1/8/2020,1,2020,Mexico-Texas,Blueberries,15
1/8/2020,1,2020,Mexico-Texas,Broccoli,185
1/8/2020,1,2020,Mexico-Texas,Brussels Sprouts,3
1/8/2020,1,2020,Mexico-Texas,Cabbage,20
1/8/2020,1,2020,Mexico-Texas,Cactus Leaf (nopales),9
1/8/2020,1,2020,Mexico-Texas,Carrots,26
1/8/2020,1,2020,Mexico-Texas,Cauliflower,4
1/8/2020,1,2020,Mexico-Texas,Celery,11
1/8/2020,1,2020,Mexico-Texas,Chinese Cabbage,7
1/8/2020,1,2020,Mexico-Texas,"Corn, Sweet",2
1/8/2020,1,2020,Mexico-Texas,Cranberries,1
1/8/2020,1,2020,Mexico-Texas,Cucumbers,59
1/8/2020,1,2020,Mexico-Texas,Eggplant,11
1/8/2020,1,2020,Mexico-Texas,Guava,4
1/8/2020,1,2020,Mexico-Texas,Huauzontle,0
1/8/2020,1,2020,Mexico-Texas,Lemons,10
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Iceberg",18
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Other",52
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Romaine",5
1/8/2020,1,2020,Mexico-Texas,Limes,286
1/8/2020,1,2020,Mexico-Texas,Misc Asian,2
1/8/2020,1,2020,Mexico-Texas,Misc Herbs,26
1/8/2020,1,2020,Mexico-Texas,Misc Tropical,68
1/8/2020,1,2020,Mexico-Texas,Mustard,1
1/8/2020,1,2020,Mexico-Texas,Okra,2
1/8/2020,1,2020,Mexico-Texas,Onions Dry,2
1/8/2020,1,2020,Mexico-Texas,Onions Green,0
1/8/2020,1,2020,Mexico-Texas,Oranges,18
1/8/2020,1,2020,Mexico-Texas,Papaya,39
1/8/2020,1,2020,Mexico-Texas,Peas Green,2
1/8/2020,1,2020,Mexico-Texas,"Peppers, Bell Type",164
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",105
1/8/2020,1,2020,Mexico-Texas,Pineapples,23
1/8/2020,1,2020,Mexico-Texas,Radishes,1
1/8/2020,1,2020,Mexico-Texas,Raspberries,17
1/8/2020,1,2020,Mexico-Texas,Spinach,0
1/8/2020,1,2020,Mexico-Texas,Squash,14
1/8/2020,1,2020,Mexico-Texas,Strawberries,142
1/8/2020,1,2020,Mexico-Texas,Tangerines,10
1/8/2020,1,2020,Mexico-Texas,Tomatoes,187
1/8/2020,1,2020,Mexico-Texas,"Tomatoes, Cherry",5
1/8/2020,1,2020,Mexico-Texas,"Tomatoes, Grape Type",24
1/8/2020,1,2020,Mexico-Texas,"Tomatoes, Plum Type",187
1/8/2020,1,2020,Mexico-Texas,Watermelons,4
1/8/2020,1,2020,Mexico-Texas,Avocados,18
1/8/2020,1,2020,Mexico-Texas,Carrots,5
1/8/2020,1,2020,Mexico-Texas,"Corn, Sweet",0
1/8/2020,1,2020,Mexico-Texas,Cucumbers,38
1/8/2020,1,2020,Mexico-Texas,Limes,40
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",9
1/8/2020,1,2020,Mexico-Texas,Watermelons,128
1/8/2020,1,2020,Mexico-Texas,Bananas,0
1/8/2020,1,2020,Mexico-Texas,Beans,1
1/8/2020,1,2020,Mexico-Texas,Beets,1
1/8/2020,1,2020,Mexico-Texas,Broccoli,4
1/8/2020,1,2020,Mexico-Texas,Cabbage,0
1/8/2020,1,2020,Mexico-Texas,Cactus Leaf (nopales),7
1/8/2020,1,2020,Mexico-Texas,Cactus Pears,1
1/8/2020,1,2020,Mexico-Texas,Carrots,6
1/8/2020,1,2020,Mexico-Texas,"Corn, Sweet",5
1/8/2020,1,2020,Mexico-Texas,Cucumbers,1
1/8/2020,1,2020,Mexico-Texas,"Lettuce, Other",4
1/8/2020,1,2020,Mexico-Texas,Misc Herbs,17
1/8/2020,1,2020,Mexico-Texas,Misc Tropical,14
1/8/2020,1,2020,Mexico-Texas,Onions Dry,1
1/8/2020,1,2020,Mexico-Texas,Onions Green,2
1/8/2020,1,2020,Mexico-Texas,Papaya,4
1/8/2020,1,2020,Mexico-Texas,"Peppers, Bell Type",0
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",41
1/8/2020,1,2020,Mexico-Texas,Pineapples,1
1/8/2020,1,2020,Mexico-Texas,Plantains,0
1/8/2020,1,2020,Mexico-Texas,Radishes,0
1/8/2020,1,2020,Mexico-Texas,Squash,9
1/8/2020,1,2020,Mexico-Texas,"Tomatoes, Plum Type",4
1/8/2020,1,2020,Mexico-Texas,Beans,0
1/8/2020,1,2020,Mexico-Texas,Beets,0
1/8/2020,1,2020,Mexico-Texas,Cabbage,1
1/8/2020,1,2020,Mexico-Texas,Cactus Leaf (nopales),5
1/8/2020,1,2020,Mexico-Texas,Cactus Pears,0
1/8/2020,1,2020,Mexico-Texas,Carrots,5
1/8/2020,1,2020,Mexico-Texas,Cauliflower,2
1/8/2020,1,2020,Mexico-Texas,Celery,1
1/8/2020,1,2020,Mexico-Texas,Chinese Cabbage,15
1/8/2020,1,2020,Mexico-Texas,Cucumbers,1
1/8/2020,1,2020,Mexico-Texas,Eggplant,1
1/8/2020,1,2020,Mexico-Texas,Huauzontle,0
1/8/2020,1,2020,Mexico-Texas,Misc Asian,2
1/8/2020,1,2020,Mexico-Texas,Misc Herbs,9
1/8/2020,1,2020,Mexico-Texas,Misc Tropical,6
1/8/2020,1,2020,Mexico-Texas,Onions Dry,3
1/8/2020,1,2020,Mexico-Texas,Peas Green,1
1/8/2020,1,2020,Mexico-Texas,"Peppers, Other",3
1/8/2020,1,2020,Mexico-Texas,Radishes,1
1/8/2020,1,2020,Mexico-Texas,Spinach,2
1/8/2020,1,2020,Mexico-Texas,Squash,2
1/7/2020,1,2020,Mexico-Texas,Mustard,1
1/7/2020,1,2020,Arizona,Broccoli,17
1/7/2020,1,2020,Arizona,Cabbage,44
1/7/2020,1,2020,Arizona,Cauliflower,3
1/7/2020,1,2020,Arizona,Kale Greens,4
1/7/2020,1,2020,Arizona,Kohlrabi,0
1/7/2020,1,2020,Arizona,"Lettuce, Iceberg",8
1/7/2020,1,2020,Arizona,Parsley,1
1/7/2020,1,2020,Arizona,Beets,0
1/7/2020,1,2020,Arizona,Broccoli,64
1/7/2020,1,2020,Arizona,Brussels Sprouts,2
1/7/2020,1,2020,Arizona,Cabbage,7
1/7/2020,1,2020,Arizona,Cauliflower,99
1/7/2020,1,2020,Arizona,Celery,141
1/7/2020,1,2020,Arizona,Chinese Cabbage,3
1/7/2020,1,2020,Arizona,Collard Greens,0
1/7/2020,1,2020,Arizona,Endive,0
1/7/2020,1,2020,Arizona,Escarole,2
1/7/2020,1,2020,Arizona,Frisee,0
1/7/2020,1,2020,Arizona,Kale Greens,6
1/7/2020,1,2020,Arizona,Kohlrabi,0
1/7/2020,1,2020,Arizona,"Lettuce, Boston",6
1/7/2020,1,2020,Arizona,"Lettuce, Green Leaf",90
1/7/2020,1,2020,Arizona,"Lettuce, Iceberg",592
1/7/2020,1,2020,Arizona,"Lettuce, Processed",362
1/7/2020,1,2020,Arizona,"Lettuce, Red Leaf",21
1/7/2020,1,2020,Arizona,"Lettuce, Romaine",604
1/7/2020,1,2020,Arizona,Misc Asian,0
1/7/2020,1,2020,Arizona,Parsley,2
1/7/2020,1,2020,Arizona,Radicchio,0
1/7/2020,1,2020,Arizona,Spinach,53
1/7/2020,1,2020,Arizona,Swiss Chard,0
1/7/2020,1,2020,Arizona,Misc Herbs,2
1/7/2020,1,2020,Arizona,Misc Herbs,14
1/7/2020,1,2020,Florida,Beans,68
1/7/2020,1,2020,Florida,Cabbage,136
1/7/2020,1,2020,Florida,Celery,66
1/7/2020,1,2020,Florida,Chinese Cabbage,3
1/7/2020,1,2020,Florida,"Corn, Sweet",209
1/7/2020,1,2020,Florida,Cucumbers,12
1/7/2020,1,2020,Florida,Eggplant,26
1/7/2020,1,2020,Florida,Endive,5
1/7/2020,1,2020,Florida,Escarole,7
1/7/2020,1,2020,Florida,Kale Greens,2
1/7/2020,1,2020,Florida,"Lettuce, Boston",1
1/7/2020,1,2020,Florida,"Lettuce, Green Leaf",2
1/7/2020,1,2020,Florida,"Lettuce, Iceberg",30
1/7/2020,1,2020,Florida,"Lettuce, Red Leaf",1
1/7/2020,1,2020,Florida,"Lettuce, Romaine",14
1/7/2020,1,2020,Florida,Misc Asian,6
1/7/2020,1,2020,Florida,Misc Herbs,2
1/7/2020,1,2020,Florida,Parsley,2
1/7/2020,1,2020,Florida,"Peppers, Bell Type",161
1/7/2020,1,2020,Florida,"Peppers, Other",19
1/7/2020,1,2020,Florida,Radishes,19
1/7/2020,1,2020,Florida,Squash,26
1/7/2020,1,2020,Florida,Strawberries,127
1/7/2020,1,2020,Florida,Tomatoes,449
1/7/2020,1,2020,Florida,"Tomatoes, Cherry",11
1/7/2020,1,2020,Florida,"Tomatoes, Grape Type",49
1/7/2020,1,2020,Florida,"Tomatoes, Plum Type",114
1/7/2020,1,2020,Florida,Avocados,14
1/7/2020,1,2020,Great Lakes,Onions Dry,24
1/7/2020,1,2020,Great Lakes,Potatoes,81
1/7/2020,1,2020,Great Lakes,Potatoes,22
1/7/2020,1,2020,Mexico-Arizona,Broccoli,27
1/7/2020,1,2020,Mexico-Arizona,Cabbage,8
1/7/2020,1,2020,Mexico-Arizona,Cauliflower,2
1/7/2020,1,2020,Mexico-Arizona,Celery,24
1/7/2020,1,2020,Mexico-Arizona,Dates,3
1/7/2020,1,2020,Mexico-Arizona,Kale Greens,2
1/7/2020,1,2020,Mexico-Arizona,"Lettuce, Iceberg",25
1/7/2020,1,2020,Mexico-Arizona,"Lettuce, Romaine",4
1/7/2020,1,2020,Mexico-Arizona,Misc Herbs,2
1/7/2020,1,2020,Mexico-Arizona,Onions Green,14
1/7/2020,1,2020,Mexico-Arizona,Radicchio,3
1/7/2020,1,2020,Mexico-Arizona,Radishes,11
1/7/2020,1,2020,Mexico-Arizona,Spinach,5
1/7/2020,1,2020,Mexico-Arizona,Avocados,8
1/7/2020,1,2020,Mexico-Arizona,Bananas,43
1/7/2020,1,2020,Mexico-Arizona,Beans,20
1/7/2020,1,2020,Mexico-Arizona,Blueberries,0
1/7/2020,1,2020,Mexico-Arizona,Broccoli,4
1/7/2020,1,2020,Mexico-Arizona,Brussels Sprouts,1
1/7/2020,1,2020,Mexico-Arizona,Cabbage,4
1/7/2020,1,2020,Mexico-Arizona,Celery,3
1/7/2020,1,2020,Mexico-Arizona,"Corn, Sweet",121
1/7/2020,1,2020,Mexico-Arizona,Cucumbers,511
1/7/2020,1,2020,Mexico-Arizona,Eggplant,60
1/7/2020,1,2020,Mexico-Arizona,Grapefruit,4
1/7/2020,1,2020,Mexico-Arizona,Honeydews,34
1/7/2020,1,2020,Mexico-Arizona,Lemons,4
1/7/2020,1,2020,Mexico-Arizona,Misc Asian,17
1/7/2020,1,2020,Mexico-Arizona,Misc Asian Vegetables,1
1/7/2020,1,2020,Mexico-Arizona,Misc Herbs,1
1/7/2020,1,2020,Mexico-Arizona,Misc Tropical,23
1/7/2020,1,2020,Mexico-Arizona,Oranges,21
1/7/2020,1,2020,Mexico-Arizona,Peas Green,4
1/7/2020,1,2020,Mexico-Arizona,"Peppers, Bell Type",369
1/7/2020,1,2020,Mexico-Arizona,"Peppers, Other",140
1/7/2020,1,2020,Mexico-Arizona,Pumpkins,11
1/7/2020,1,2020,Mexico-Arizona,Squash,375
1/7/2020,1,2020,Mexico-Arizona,Tangerines,12
1/7/2020,1,2020,Mexico-Arizona,Tomatoes,132
1/7/2020,1,2020,Mexico-Arizona,"Tomatoes, Cherry",7
1/7/2020,1,2020,Mexico-Arizona,"Tomatoes, Grape Type",74
1/7/2020,1,2020,Mexico-Arizona,"Tomatoes, Plum Type",307
1/7/2020,1,2020,Mexico-Arizona,"Watermelons, Seedless",133
1/7/2020,1,2020,Mexico-Arizona,Mangoes,5
