_id,Month,Year,Region,Commodity,Tenklbs
ObjectId("5e8bacc58418f12a4f9eb756"),1,2020,New York,Onions Dry,117
ObjectId("5e8bacc58418f12a4f9eb757"),1,2020,Other,Peppers, Other,26
ObjectId("5e8bacc58418f12a4f9eb758"),1,2020,Texas,Beets,2
ObjectId("5e8bacc58418f12a4f9eb759"),1,2020,Texas,Cabbage,46
ObjectId("5e8bacc58418f12a4f9eb75a"),1,2020,Texas,Collard Greens,2
ObjectId("5e8bacc58418f12a4f9eb75b"),1,2020,Texas,Dandelion Greens,1
ObjectId("5e8bacc58418f12a4f9eb75c"),1,2020,Texas,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9eb75d"),1,2020,Texas,Kohlrabi,0
ObjectId("5e8bacc58418f12a4f9eb75e"),1,2020,Texas,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9eb75f"),1,2020,Texas,Misc Herbs,13
ObjectId("5e8bacc58418f12a4f9eb760"),1,2020,Texas,Mustard,0
ObjectId("5e8bacc58418f12a4f9eb761"),1,2020,Texas,Parsley,2
ObjectId("5e8bacc58418f12a4f9eb762"),1,2020,Texas,Radishes,1
ObjectId("5e8bacc58418f12a4f9eb763"),1,2020,Texas,Spinach,1
ObjectId("5e8bacc58418f12a4f9eb764"),1,2020,Texas,Swiss Chard,2
ObjectId("5e8bacc58418f12a4f9eb765"),1,2020,Texas,Turnip Tops Greens,0
ObjectId("5e8bacc58418f12a4f9eb766"),1,2020,Texas,Cabbage,50
ObjectId("5e8bacc58418f12a4f9eb767"),1,2020,Mexico-Arizona,Brussels Sprouts,4
ObjectId("5e8bacc58418f12a4f9eb768"),1,2020,Mexico-Arizona,Carrots,1
ObjectId("5e8bacc58418f12a4f9eb769"),1,2020,Mexico-Arizona,Radicchio,4
ObjectId("5e8bacc58418f12a4f9eb76a"),1,2020,Mexico-Arizona,Dates,4
ObjectId("5e8bacc58418f12a4f9eb76b"),1,2020,Mexico-Arizona,Lettuce, Romaine,4
ObjectId("5e8bacc58418f12a4f9eb76c"),1,2020,Other,Potatoes,57
ObjectId("5e8bacc58418f12a4f9eb76d"),1,2020,Texas,Grapefruit,167
ObjectId("5e8bacc58418f12a4f9eb76e"),1,2020,Texas,Oranges,47
ObjectId("5e8bacc58418f12a4f9eb76f"),1,2020,Mexico-Arizona,Cauliflower,4
ObjectId("5e8bacc58418f12a4f9eb770"),1,2020,Mexico-Arizona,Kale Greens,0
ObjectId("5e8bacc58418f12a4f9eb771"),1,2020,Mexico-Arizona,Parsley,0
ObjectId("5e8bacc58418f12a4f9eb772"),1,2020,Mexico-Arizona,Swiss Chard,1
ObjectId("5e8bacc58418f12a4f9eb773"),1,2020,Mexico-Arizona,Asparagus,43
ObjectId("5e8bacc58418f12a4f9eb774"),1,2020,Mexico-Arizona,Broccoli,42
ObjectId("5e8bacc58418f12a4f9eb775"),1,2020,Mexico-Arizona,Cabbage,2
ObjectId("5e8bacc58418f12a4f9eb776"),1,2020,Mexico-Arizona,Celery,26
ObjectId("5e8bacc58418f12a4f9eb777"),1,2020,Mexico-Arizona,Lettuce, Iceberg,14
ObjectId("5e8bacc58418f12a4f9eb778"),1,2020,Mexico-Arizona,Onions Green,10
ObjectId("5e8bacc58418f12a4f9eb779"),1,2020,Mexico-Arizona,Radishes,8
ObjectId("5e8bacc58418f12a4f9eb77a"),1,2020,Mexico-Arizona,Spinach,2
ObjectId("5e8bacc58418f12a4f9eb77b"),1,2020,California,Carrots,305
ObjectId("5e8bacc58418f12a4f9eb77c"),1,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9eb77d"),1,2020,California,Onions Green,1
ObjectId("5e8bacc58418f12a4f9eb77e"),1,2020,California,Blackberries,2
ObjectId("5e8bacc58418f12a4f9eb77f"),1,2020,California,Brussels Sprouts,5
ObjectId("5e8bacc58418f12a4f9eb780"),1,2020,California,Cabbage,15
ObjectId("5e8bacc58418f12a4f9eb781"),1,2020,California,Celery,54
ObjectId("5e8bacc58418f12a4f9eb782"),1,2020,California,Spinach,2
ObjectId("5e8bacc58418f12a4f9eb783"),1,2020,California,Strawberries,13
ObjectId("5e8bacc58418f12a4f9eb784"),1,2020,California,Broccoli,45
ObjectId("5e8bacc58418f12a4f9eb785"),1,2020,California,Brussels Sprouts,1
ObjectId("5e8bacc58418f12a4f9eb786"),1,2020,California,Cabbage,13
ObjectId("5e8bacc58418f12a4f9eb787"),1,2020,California,Cauliflower,21
ObjectId("5e8bacc58418f12a4f9eb788"),1,2020,California,Celery,21
ObjectId("5e8bacc58418f12a4f9eb789"),1,2020,California,Chinese Cabbage,23
ObjectId("5e8bacc58418f12a4f9eb78a"),1,2020,California,Kale Greens,2
ObjectId("5e8bacc58418f12a4f9eb78b"),1,2020,California,Lettuce, Green Leaf,6
ObjectId("5e8bacc58418f12a4f9eb78c"),1,2020,California,Lettuce, Iceberg,149
ObjectId("5e8bacc58418f12a4f9eb78d"),1,2020,California,Lettuce, Red Leaf,3
ObjectId("5e8bacc58418f12a4f9eb78e"),1,2020,California,Lettuce, Romaine,84
ObjectId("5e8bacc58418f12a4f9eb78f"),1,2020,California,Parsley,2
ObjectId("5e8bacc58418f12a4f9eb790"),1,2020,California,Artichokes,22
ObjectId("5e8bacc58418f12a4f9eb791"),1,2020,California,Broccoli,24
ObjectId("5e8bacc58418f12a4f9eb792"),1,2020,California,Cabbage,2
ObjectId("5e8bacc58418f12a4f9eb793"),1,2020,California,Cauliflower,28
ObjectId("5e8bacc58418f12a4f9eb794"),1,2020,California,Celery,71
ObjectId("5e8bacc58418f12a4f9eb795"),1,2020,California,Lettuce, Boston,1
ObjectId("5e8bacc58418f12a4f9eb796"),1,2020,California,Lettuce, Green Leaf,10
ObjectId("5e8bacc58418f12a4f9eb797"),1,2020,California,Lettuce, Iceberg,13
ObjectId("5e8bacc58418f12a4f9eb798"),1,2020,Arizona,Broccoli,9
ObjectId("5e8bacc58418f12a4f9eb799"),1,2020,Arizona,Cabbage,8
ObjectId("5e8bacc58418f12a4f9eb79a"),1,2020,Arizona,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9eb79b"),1,2020,Arizona,Kale Greens,2
ObjectId("5e8bacc58418f12a4f9eb79c"),1,2020,Arizona,Lettuce, Iceberg,6
ObjectId("5e8bacc58418f12a4f9eb79d"),1,2020,Arizona,Parsley,1
ObjectId("5e8bacc58418f12a4f9eb79e"),1,2020,Arizona,Broccoli,70
ObjectId("5e8bacc58418f12a4f9eb79f"),1,2020,Arizona,Brussels Sprouts,1
ObjectId("5e8bacc58418f12a4f9eb7a0"),1,2020,Arizona,Cabbage,21
ObjectId("5e8bacc58418f12a4f9eb7a1"),1,2020,Arizona,Cauliflower,80
ObjectId("5e8bacc58418f12a4f9eb7a2"),1,2020,Arizona,Celery,104
ObjectId("5e8bacc58418f12a4f9eb7a3"),1,2020,Arizona,Chinese Cabbage,2
ObjectId("5e8bacc58418f12a4f9eb7a4"),1,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9eb7a5"),1,2020,Arizona,Escarole,1
ObjectId("5e8bacc58418f12a4f9eb7a6"),1,2020,Arizona,Frisee,0
ObjectId("5e8bacc58418f12a4f9eb7a7"),1,2020,Arizona,Kale Greens,6
ObjectId("5e8bacc58418f12a4f9eb7a8"),1,2020,Arizona,Lettuce, Boston,7
ObjectId("5e8bacc58418f12a4f9eb7a9"),1,2020,Arizona,Lettuce, Green Leaf,88
ObjectId("5e8bacc58418f12a4f9eb7aa"),1,2020,Arizona,Lettuce, Iceberg,498
ObjectId("5e8bacc58418f12a4f9eb7ab"),1,2020,Arizona,Lettuce, Processed,1164
ObjectId("5e8bacc58418f12a4f9eb7ac"),1,2020,Arizona,Lettuce, Red Leaf,14
ObjectId("5e8bacc58418f12a4f9eb7ad"),1,2020,Arizona,Lettuce, Romaine,550
ObjectId("5e8bacc58418f12a4f9eb7ae"),1,2020,Arizona,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eb7af"),1,2020,California,Blueberries,0
ObjectId("5e8bacc58418f12a4f9eb7b0"),1,2020,California,Broccoli,55
ObjectId("5e8bacc58418f12a4f9eb7b1"),1,2020,California,Cauliflower,34
ObjectId("5e8bacc58418f12a4f9eb7b2"),1,2020,California,Chinese Cabbage,10
ObjectId("5e8bacc58418f12a4f9eb7b3"),1,2020,California,Misc Asian,10
ObjectId("5e8bacc58418f12a4f9eb7b4"),1,2020,California,Misc Herbs,6
ObjectId("5e8bacc58418f12a4f9eb7b5"),1,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eb7b6"),1,2020,California,Misc Herbs,2
ObjectId("5e8bacc58418f12a4f9eb7b7"),1,2020,California,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9eb7b8"),1,2020,California,Blackberries,1
ObjectId("5e8bacc58418f12a4f9eb7b9"),1,2020,California,Blueberries,3
ObjectId("5e8bacc58418f12a4f9eb7ba"),1,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eb7bb"),1,2020,California,Misc Herbs,18
ObjectId("5e8bacc58418f12a4f9eb7bc"),1,2020,California,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eb7bd"),1,2020,California,Raspberries,15
ObjectId("5e8bacc58418f12a4f9eb7be"),1,2020,Colorado,Potatoes,562
ObjectId("5e8bacc58418f12a4f9eb7bf"),1,2020,Great Lakes,Potatoes,304
ObjectId("5e8bacc58418f12a4f9eb7c0"),1,2020,Other,Potatoes,140
ObjectId("5e8bacc58418f12a4f9eb7c1"),1,2020,PNW,Apples,28
ObjectId("5e8bacc58418f12a4f9eb7c2"),1,2020,PNW,Onions Dry,413
ObjectId("5e8bacc58418f12a4f9eb7c3"),1,2020,PNW,Potatoes,1499
ObjectId("5e8bacc58418f12a4f9eb7c4"),1,2020,PNW,Onions Dry,145
ObjectId("5e8bacc58418f12a4f9eb7c5"),1,2020,PNW,Potatoes,60
ObjectId("5e8bacc58418f12a4f9eb7c6"),1,2020,PNW,Potatoes,219
ObjectId("5e8bacc58418f12a4f9eb7c7"),1,2020,PNW,Onions Dry,634
ObjectId("5e8bacc58418f12a4f9eb7c8"),1,2020,Arizona,Broccoli,13
ObjectId("5e8bacc58418f12a4f9eb7c9"),1,2020,Arizona,Cabbage,18
ObjectId("5e8bacc58418f12a4f9eb7ca"),1,2020,Arizona,Cauliflower,4
ObjectId("5e8bacc58418f12a4f9eb7cb"),1,2020,Arizona,Kale Greens,3
ObjectId("5e8bacc58418f12a4f9eb7cc"),1,2020,Arizona,Lettuce, Iceberg,11
ObjectId("5e8bacc58418f12a4f9eb7cd"),1,2020,Arizona,Parsley,1
ObjectId("5e8bacc58418f12a4f9eb7ce"),1,2020,Arizona,Broccoli,70
ObjectId("5e8bacc58418f12a4f9eb7cf"),1,2020,Arizona,Brussels Sprouts,0
ObjectId("5e8bacc58418f12a4f9eb7d0"),1,2020,Arizona,Cabbage,16
ObjectId("5e8bacc58418f12a4f9eb7d1"),1,2020,Arizona,Cauliflower,85
ObjectId("5e8bacc58418f12a4f9eb7d2"),1,2020,Arizona,Celery,136
ObjectId("5e8bacc58418f12a4f9eb7d3"),1,2020,Arizona,Chinese Cabbage,1
ObjectId("5e8bacc58418f12a4f9eb7d4"),1,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9eb7d5"),1,2020,Arizona,Escarole,0
ObjectId("5e8bacc58418f12a4f9eb7d6"),1,2020,Arizona,Frisee,0
ObjectId("5e8bacc58418f12a4f9eb7d7"),1,2020,Arizona,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9eb7d8"),1,2020,Arizona,Lettuce, Boston,10
ObjectId("5e8bacc58418f12a4f9eb7d9"),1,2020,Arizona,Lettuce, Green Leaf,99
ObjectId("5e8bacc58418f12a4f9eb7da"),1,2020,Arizona,Lettuce, Iceberg,544
ObjectId("5e8bacc58418f12a4f9eb7db"),1,2020,Arizona,Lettuce, Processed,1075
ObjectId("5e8bacc58418f12a4f9eb7dc"),1,2020,Arizona,Lettuce, Red Leaf,19
ObjectId("5e8bacc58418f12a4f9eb7dd"),1,2020,Arizona,Lettuce, Romaine,661
ObjectId("5e8bacc58418f12a4f9eb7de"),1,2020,Arizona,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9eb7df"),1,2020,Arizona,Parsley,1
ObjectId("5e8bacc58418f12a4f9eb7e0"),1,2020,Arizona,Radicchio,0
ObjectId("5e8bacc58418f12a4f9eb7e1"),1,2020,Arizona,Spinach,56
ObjectId("5e8bacc58418f12a4f9eb7e2"),1,2020,Arizona,Swiss Chard,0
ObjectId("5e8bacc58418f12a4f9eb7e3"),1,2020,Arizona,Misc Herbs,2
ObjectId("5e8bacc58418f12a4f9eb7e4"),1,2020,Arizona,Misc Herbs,12
ObjectId("5e8bacc58418f12a4f9eb7e5"),1,2020,Florida,Beans,87
ObjectId("5e8bacc58418f12a4f9eb7e6"),1,2020,Florida,Cabbage,148
ObjectId("5e8bacc58418f12a4f9eb7e7"),1,2020,Florida,Celery,106
ObjectId("5e8bacc58418f12a4f9eb7e8"),1,2020,Florida,Chinese Cabbage,4
ObjectId("5e8bacc58418f12a4f9eb7e9"),1,2020,Florida,Corn, Sweet,131
ObjectId("5e8bacc58418f12a4f9eb7ea"),1,2020,Florida,Cucumbers,8
ObjectId("5e8bacc58418f12a4f9eb7eb"),1,2020,Florida,Eggplant,15
ObjectId("5e8bacc58418f12a4f9eb7ec"),1,2020,Florida,Endive,6
ObjectId("5e8bacc58418f12a4f9eb7ed"),1,2020,Florida,Escarole,12
ObjectId("5e8bacc58418f12a4f9eb7ee"),1,2020,Florida,Kale Greens,1
ObjectId("5e8bacc58418f12a4f9eb7ef"),1,2020,Florida,Lettuce, Boston,1
ObjectId("5e8bacc58418f12a4f9eb7f0"),1,2020,Florida,Lettuce, Green Leaf,2
ObjectId("5e8bacc58418f12a4f9eb7f1"),1,2020,Florida,Lettuce, Iceberg,39
ObjectId("5e8bacc58418f12a4f9eb7f2"),1,2020,Florida,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9eb7f3"),1,2020,Florida,Lettuce, Romaine,6
ObjectId("5e8bacc58418f12a4f9eb7f4"),1,2020,Florida,Misc Asian,6
ObjectId("5e8bacc58418f12a4f9eb7f5"),1,2020,Florida,Misc Herbs,3
ObjectId("5e8bacc58418f12a4f9eb7f6"),1,2020,Florida,Parsley,2
ObjectId("5e8bacc58418f12a4f9eb7f7"),1,2020,Florida,Peppers, Bell Type,103
ObjectId("5e8bacc58418f12a4f9eb7f8"),1,2020,Florida,Peppers, Other,15
ObjectId("5e8bacc58418f12a4f9eb7f9"),1,2020,Florida,Radishes,28
ObjectId("5e8bacc58418f12a4f9eb7fa"),1,2020,Florida,Squash,67
ObjectId("5e8bacc58418f12a4f9eb7fb"),1,2020,Florida,Strawberries,288
ObjectId("5e8bacc58418f12a4f9eb7fc"),1,2020,Florida,Tomatoes,372
ObjectId("5e8bacc58418f12a4f9eb7fd"),1,2020,Florida,Tomatoes, Cherry,11
ObjectId("5e8bacc58418f12a4f9eb7fe"),1,2020,Florida,Tomatoes, Grape Type,50
ObjectId("5e8bacc58418f12a4f9eb7ff"),1,2020,Florida,Tomatoes, Plum Type,104
ObjectId("5e8bacc58418f12a4f9eb800"),1,2020,Florida,Avocados,9
ObjectId("5e8bacc58418f12a4f9eb801"),1,2020,Great Lakes,Onions Dry,27
ObjectId("5e8bacc58418f12a4f9eb802"),1,2020,Great Lakes,Potatoes,59
ObjectId("5e8bacc58418f12a4f9eb803"),1,2020,Great Lakes,Potatoes,8
ObjectId("5e8bacc58418f12a4f9eb804"),1,2020,Mexico-Arizona,Asparagus,67
ObjectId("5e8bacc58418f12a4f9eb805"),1,2020,Mexico-Arizona,Blackberries,3
ObjectId("5e8bacc58418f12a4f9eb806"),1,2020,Mexico-Arizona,Blueberries,3
ObjectId("5e8bacc58418f12a4f9eb807"),1,2020,Mexico-Arizona,Cauliflower,8
ObjectId("5e8bacc58418f12a4f9eb808"),1,2020,Mexico-Arizona,Dates,3
ObjectId("5e8bacc58418f12a4f9eb809"),1,2020,Mexico-Arizona,Misc Herbs,0
ObjectId("5e8bacc58418f12a4f9eb80a"),1,2020,Mexico-Arizona,Raspberries,3
ObjectId("5e8bacc58418f12a4f9eb80b"),1,2020,Mexico-Arizona,Avocados,28
ObjectId("5e8bacc58418f12a4f9eb80c"),1,2020,Mexico-Arizona,Bananas,28
ObjectId("5e8bacc58418f12a4f9eb80d"),1,2020,Mexico-Arizona,Beans,52
ObjectId("5e8bacc58418f12a4f9eb80e"),1,2020,Mexico-Arizona,Brussels Sprouts,12
ObjectId("5e8bacc58418f12a4f9eb80f"),1,2020,Mexico-Arizona,Cabbage,4
ObjectId("5e8bacc58418f12a4f9eb810"),1,2020,Mexico-Arizona,Carrots,16
ObjectId("5e8bacc58418f12a4f9eb811"),1,2020,Mexico-Arizona,Cauliflower,5
ObjectId("5e8bacc58418f12a4f9eb812"),1,2020,Mexico-Arizona,Celery,0
ObjectId("5e8bacc58418f12a4f9eb813"),1,2020,Mexico-Arizona,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9eb814"),1,2020,Mexico-Arizona,Corn, Sweet,79
ObjectId("5e8bacc58418f12a4f9eb815"),1,2020,Mexico-Arizona,Cucumbers,1162
ObjectId("5e8bacc58418f12a4f9eb816"),1,2020,Mexico-Arizona,Edible Flowers,0
ObjectId("5e8bacc58418f12a4f9eb817"),1,2020,Mexico-Arizona,Eggplant,107
ObjectId("5e8bacc58418f12a4f9eb818"),1,2020,Mexico-Arizona,Grapefruit,2
ObjectId("5e8bacc58418f12a4f9eb819"),1,2020,Mexico-Arizona,Honeydews,29
ObjectId("5e8bacc58418f12a4f9eb81a"),1,2020,Mexico-Arizona,Limes,4
ObjectId("5e8bacc58418f12a4f9eb81b"),1,2020,Mexico-Arizona,Misc Asian,40
ObjectId("5e8bacc58418f12a4f9eb81c"),1,2020,Mexico-Arizona,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9eb81d"),1,2020,Mexico-Arizona,Misc Tropical,20
ObjectId("5e8bacc58418f12a4f9eb81e"),1,2020,Mexico-Arizona,Mixed and Misc Melons,6
ObjectId("5e8bacc58418f12a4f9eb81f"),1,2020,Mexico-Arizona,Oranges,14
ObjectId("5e8bacc58418f12a4f9eb820"),1,2020,Mexico-Arizona,Peas Green,7
ObjectId("5e8bacc58418f12a4f9eb821"),1,2020,Mexico-Arizona,Peppers, Bell Type,523
ObjectId("5e8bacc58418f12a4f9eb822"),1,2020,Mexico-Arizona,Peppers, Other,224
ObjectId("5e8bacc58418f12a4f9eb823"),1,2020,Mexico-Arizona,Pumpkins,5
ObjectId("5e8bacc58418f12a4f9eb824"),1,2020,Mexico-Arizona,Radishes,0
ObjectId("5e8bacc58418f12a4f9eb825"),1,2020,Mexico-Arizona,Spinach,1
ObjectId("5e8bacc58418f12a4f9eb826"),1,2020,Mexico-Arizona,Squash,630
ObjectId("5e8bacc58418f12a4f9eb827"),1,2020,Mexico-Arizona,Tangerines,8
ObjectId("5e8bacc58418f12a4f9eb828"),1,2020,Mexico-Arizona,Tomatoes,346
ObjectId("5e8bacc58418f12a4f9eb829"),1,2020,Mexico-Arizona,Tomatoes, Cherry,13
ObjectId("5e8bacc58418f12a4f9eb82a"),1,2020,Mexico-Arizona,Tomatoes, Grape Type,134
ObjectId("5e8bacc58418f12a4f9eb82b"),1,2020,Mexico-Arizona,Tomatoes, Plum Type,649
ObjectId("5e8bacc58418f12a4f9eb82c"),1,2020,Mexico-Arizona,Watermelons, Seedless,229
ObjectId("5e8bacc58418f12a4f9eb82d"),1,2020,Mexico-Arizona,Mangoes,24
ObjectId("5e8bacc58418f12a4f9eb82e"),1,2020,Mexico-California,Artichokes,4
ObjectId("5e8bacc58418f12a4f9eb82f"),1,2020,Mexico-California,Asparagus,157
ObjectId("5e8bacc58418f12a4f9eb830"),1,2020,Mexico-California,Beets,11
ObjectId("5e8bacc58418f12a4f9eb831"),1,2020,Mexico-California,Broccoli,32
ObjectId("5e8bacc58418f12a4f9eb832"),1,2020,Mexico-California,Brussels Sprouts,80
ObjectId("5e8bacc58418f12a4f9eb833"),1,2020,Mexico-California,Cabbage,10
ObjectId("5e8bacc58418f12a4f9eb834"),1,2020,Mexico-California,Carrots,2
ObjectId("5e8bacc58418f12a4f9eb835"),1,2020,Mexico-California,Cauliflower,6
ObjectId("5e8bacc58418f12a4f9eb836"),1,2020,Mexico-California,Celery,58
ObjectId("5e8bacc58418f12a4f9eb837"),1,2020,Mexico-California,Collard Greens,1
ObjectId("5e8bacc58418f12a4f9eb838"),1,2020,Mexico-California,Kale Greens,13
ObjectId("5e8bacc58418f12a4f9eb839"),1,2020,Mexico-California,Lettuce, Iceberg,14
ObjectId("5e8bacc58418f12a4f9eb83a"),1,2020,Mexico-California,Lettuce, Romaine,4
ObjectId("5e8bacc58418f12a4f9eb83b"),1,2020,Mexico-California,Misc Herbs,11
ObjectId("5e8bacc58418f12a4f9eb83c"),1,2020,Mexico-California,Onions Green,92
ObjectId("5e8bacc58418f12a4f9eb83d"),1,2020,Mexico-California,Parsley,5
ObjectId("5e8bacc58418f12a4f9eb83e"),1,2020,Mexico-California,Radishes,20
ObjectId("5e8bacc58418f12a4f9eb83f"),1,2020,Mexico-California,Spinach,5
ObjectId("5e8bacc58418f12a4f9eb840"),1,2020,Mexico-California,Asparagus,0
ObjectId("5e8bacc58418f12a4f9eb841"),1,2020,Mexico-California,Bananas,17
ObjectId("5e8bacc58418f12a4f9eb842"),1,2020,Mexico-California,Beans,9
ObjectId("5e8bacc58418f12a4f9eb843"),1,2020,Mexico-California,Beets,3
ObjectId("5e8bacc58418f12a4f9eb844"),1,2020,Mexico-California,Blackberries,13
ObjectId("5e8bacc58418f12a4f9eb845"),1,2020,Mexico-California,Blueberries,1
ObjectId("5e8bacc58418f12a4f9eb846"),1,2020,Mexico-California,Broccoli,1
ObjectId("5e8bacc58418f12a4f9eb847"),1,2020,Mexico-California,Brussels Sprouts,17
ObjectId("5e8bacc58418f12a4f9eb848"),1,2020,Mexico-California,Cabbage,0
ObjectId("5e8bacc58418f12a4f9eb849"),1,2020,Mexico-California,Cactus Leaf (nopales),12
ObjectId("5e8bacc58418f12a4f9eb84a"),1,2020,Mexico-California,Cactus Pears,1
ObjectId("5e8bacc58418f12a4f9eb84b"),1,2020,Mexico-California,Carrots,1
ObjectId("5e8bacc58418f12a4f9eb84c"),1,2020,Mexico-California,Cauliflower,0
ObjectId("5e8bacc58418f12a4f9eb84d"),1,2020,Mexico-California,Celery,9
ObjectId("5e8bacc58418f12a4f9eb84e"),1,2020,Mexico-California,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9eb84f"),1,2020,Mexico-California,Corn, Sweet,17
ObjectId("5e8bacc58418f12a4f9eb850"),1,2020,Mexico-California,Cucumbers,11
ObjectId("5e8bacc58418f12a4f9eb851"),1,2020,Mexico-California,Edible Flowers,0
ObjectId("5e8bacc58418f12a4f9eb852"),1,2020,Mexico-California,Eggplant,2
ObjectId("5e8bacc58418f12a4f9eb853"),1,2020,Mexico-California,Huauzontle,0
ObjectId("5e8bacc58418f12a4f9eb854"),1,2020,Mexico-California,Lettuce, Iceberg,3
ObjectId("5e8bacc58418f12a4f9eb855"),1,2020,Mexico-California,Limes,38
ObjectId("5e8bacc58418f12a4f9eb856"),1,2020,Mexico-California,Misc Asian,37
ObjectId("5e8bacc58418f12a4f9eb857"),1,2020,Mexico-California,Misc Herbs,6
ObjectId("5e8bacc58418f12a4f9eb858"),1,2020,Mexico-California,Misc Tropical,99
ObjectId("5e8bacc58418f12a4f9eb859"),1,2020,Mexico-California,Mushrooms,0
ObjectId("5e8bacc58418f12a4f9eb85a"),1,2020,Mexico-California,Mustard,2
ObjectId("5e8bacc58418f12a4f9eb85b"),1,2020,Mexico-California,Onions Green,5
ObjectId("5e8bacc58418f12a4f9eb85c"),1,2020,Mexico-California,Papaya,28
ObjectId("5e8bacc58418f12a4f9eb85d"),1,2020,Mexico-California,Peas Green,1
ObjectId("5e8bacc58418f12a4f9eb85e"),1,2020,Mexico-California,Peppers, Bell Type,14
ObjectId("5e8bacc58418f12a4f9eb85f"),1,2020,Mexico-California,Peppers, Other,53
ObjectId("5e8bacc58418f12a4f9eb860"),1,2020,Mexico-California,Pineapples,2
ObjectId("5e8bacc58418f12a4f9eb861"),1,2020,Mexico-California,Plantains,0
ObjectId("5e8bacc58418f12a4f9eb862"),1,2020,Mexico-California,Radishes,0
ObjectId("5e8bacc58418f12a4f9eb863"),1,2020,Mexico-California,Raspberries,6
ObjectId("5e8bacc58418f12a4f9eb864"),1,2020,Mexico-California,Salicornia (sea Bean),0
ObjectId("5e8bacc58418f12a4f9eb865"),1,2020,Mexico-California,Squash,29
ObjectId("5e8bacc58418f12a4f9eb866"),1,2020,Mexico-California,Strawberries,34
ObjectId("5e8bacc58418f12a4f9eb867"),1,2020,Mexico-California,Tomatoes,17
ObjectId("5e8bacc58418f12a4f9eb868"),1,2020,Mexico-California,Tomatoes, Cherry,6
ObjectId("5e8bacc58418f12a4f9eb869"),1,2020,Mexico-California,Tomatoes, Plum Type,68
ObjectId("5e8bacc58418f12a4f9eb86a"),1,2020,Mexico-California,Turnips,0
ObjectId("5e8bacc58418f12a4f9eb86b"),1,2020,Mexico-California,Watermelons,11
ObjectId("5e8bacc58418f12a4f9eb86c"),1,2020,Mexico-California,Garlic,4
ObjectId("5e8bacc58418f12a4f9eb86d"),1,2020,Mexico-California,Mangoes,8
ObjectId("5e8bacc58418f12a4f9eb86e"),1,2020,Mexico-NewMexico,Peppers, Other,66
ObjectId("5e8bacc58418f12a4f9eb86f"),1,2020,Mexico-Texas,Corn, Sweet,6
ObjectId("5e8bacc58418f12a4f9eb870"),1,2020,Mexico-Texas,Misc Tropical,0
ObjectId("5e8bacc58418f12a4f9eb871"),1,2020,Mexico-Texas,Cactus Leaf (nopales),1
ObjectId("5e8bacc58418f12a4f9eb872"),1,2020,Mexico-Texas,Limes,1
ObjectId("5e8bacc58418f12a4f9eb873"),1,2020,Mexico-Texas,Misc Tropical,0
ObjectId("5e8bacc58418f12a4f9eb874"),1,2020,Mexico-Texas,Avocados,571
ObjectId("5e8bacc58418f12a4f9eb875"),1,2020,Mexico-Texas,Beans,4
ObjectId("5e8bacc58418f12a4f9eb876"),1,2020,Mexico-Texas,Blackberries,25
ObjectId("5e8bacc58418f12a4f9eb877"),1,2020,Mexico-Texas,Blueberries,9
ObjectId("5e8bacc58418f12a4f9eb878"),1,2020,Mexico-Texas,Broccoli,47
ObjectId("5e8bacc58418f12a4f9eb879"),1,2020,Mexico-Texas,Cabbage,5
ObjectId("5e8bacc58418f12a4f9eb87a"),1,2020,Mexico-Texas,Carrots,1
ObjectId("5e8bacc58418f12a4f9eb87b"),1,2020,Mexico-Texas,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9eb87c"),1,2020,Mexico-Texas,Celery,3
ObjectId("5e8bacc58418f12a4f9eb87d"),1,2020,Mexico-Texas,Cucumbers,20
ObjectId("5e8bacc58418f12a4f9eb87e"),1,2020,Mexico-Texas,Eggplant,3
ObjectId("5e8bacc58418f12a4f9eb87f"),1,2020,Mexico-Texas,Lettuce, Boston,2
ObjectId("5e8bacc58418f12a4f9eb880"),1,2020,Mexico-Texas,Lettuce, Iceberg,71
ObjectId("5e8bacc58418f12a4f9eb881"),1,2020,Mexico-Texas,Lettuce, Other,40
ObjectId("5e8bacc58418f12a4f9eb882"),1,2020,Mexico-Texas,Lettuce, Romaine,30
ObjectId("5e8bacc58418f12a4f9eb883"),1,2020,Mexico-Texas,Limes,4
